,symbol,price_init,pred_price,pred_pct,obs_price,obs_pct,highest_price,highest_pct,highest_pct_day,bool,Open0,High0,Low0,Close0,Open1,High1,Low1,Close1,Open2,High2,Low2,Close2,Open3,High3,Low3,Close3,Open4,High4,Low4,Close4,Open5,High5,Low5,Close5
470,GSK,31.200000762939453,31.222392493367025,0.07176836500007368,31.020000457763672,-0.5769240409429491,31.020000457763672,-0.5769240409429491,0,False,31.100000381469727,31.389999389648438,30.950000762939453,31.020000457763672,30.760000228881836,30.969999313354492,30.489999771118164,30.829999923706055,30.65999984741211,30.860000610351562,30.530000686645508,30.780000686645508,30.559999465942383,30.6200008392334,30.260000228881836,30.489999771118164,30.34000015258789,30.360000610351562,29.729999542236328,29.770000457763672,29.559999465942383,30.15999984741211,29.540000915527344,30.010000228881836
842,REKR,1.0800000429153442,1.0890395268408728,0.8369892191047975,1.1299999952316284,4.629625030505987,1.1299999952316284,4.629625030505987,0,True,1.0499999523162842,1.1799999475479126,1.0499999523162842,1.1299999952316284,1.1399999856948853,1.1399999856948853,1.0,1.0,1.0499999523162842,1.0499999523162842,0.9900000095367432,1.0099999904632568,1.0199999809265137,1.0299999713897705,0.9599999785423279,0.9890000224113464,1.0,1.0299999713897705,0.949999988079071,0.9879999756813049,0.9700000286102295,0.9700000286102295,0.8899999856948853,0.9070000052452087
