,symbol,price_init,pred_price,pred_pct,obs_price,obs_pct,highest_price,highest_pct,highest_pct_day,bool,Open0,High0,Low0,Close0,Open1,High1,Low1,Close1,Open2,High2,Low2,Close2,Open3,High3,Low3,Close3,Open4,High4,Low4,Close4,Open5,High5,Low5,Close5,Open6,High6,Low6,Close6,Open7,High7,Low7,Close7,Open8,High8,Low8,Close8,Open9,High9,Low9,Close9
71,AOSL,8.680000305175781,8.69245041984566,0.14343449576211556,8.510000228881836,-1.9585261557257811,8.819999694824219,1.6128961373994137,1,True,8.630000114440918,8.819999694824219,8.430000305175781,8.510000228881836,9.180000305175781,9.180000305175781,8.600000381469727,8.819999694824219,8.800000190734863,8.989999771118164,8.359999656677246,8.359999656677246,8.25,8.350000381469727,7.860000133514404,7.860000133514404,7.679999828338623,8.399999618530273,7.559999942779541,8.210000038146973,8.489999771118164,8.550000190734863,8.199999809265137,8.220000267028809,8.210000038146973,8.40999984741211,7.829999923706055,7.900000095367432,7.820000171661377,8.109999656677246,7.309999942779541,7.320000171661377,7.300000190734863,8.0600004196167,7.300000190734863,7.670000076293945,7.71999979019165,7.900000095367432,7.480000019073486,7.849999904632568
562,KBH,6.260000228881836,6.2773638740131865,0.27737451272350033,6.739999771118164,7.667724036522373,6.739999771118164,7.667724036522373,0,True,6.25,6.940000057220459,6.239999771118164,6.739999771118164,6.789999961853027,6.929999828338623,6.449999809265137,6.590000152587891,6.599999904632568,6.78000020980835,6.380000114440918,6.420000076293945,6.239999771118164,6.300000190734863,5.880000114440918,6.019999980926514,5.71999979019165,5.989999771118164,5.599999904632568,5.849999904632568,6.019999980926514,6.489999771118164,5.920000076293945,6.230000019073486,6.230000019073486,6.329999923706055,5.989999771118164,6.070000171661377,5.980000019073486,6.050000190734863,5.599999904632568,5.670000076293945,5.550000190734863,5.699999809265137,5.429999828338623,5.679999828338623,5.650000095367432,5.789999961853027,5.579999923706055,5.670000076293945
634,MGPI,6.099999904632568,6.199662482895263,1.6338127839478724,6.099999904632568,0.0,6.75,10.655739434910437,2,True,6.059999942779541,6.199999809265137,6.0,6.099999904632568,6.150000095367432,6.21999979019165,6.070000171661377,6.130000114440918,6.480000019073486,7.199999809265137,6.300000190734863,6.75,6.650000095367432,7.03000020980835,6.630000114440918,6.670000076293945,6.420000076293945,7.110000133514404,6.090000152587891,6.139999866485596,6.260000228881836,6.46999979019165,6.019999980926514,6.269999980926514,6.409999847412109,6.409999847412109,5.860000133514404,6.0,5.980000019073486,6.389999866485596,5.769999980926514,6.179999828338623,6.079999923706055,6.28000020980835,6.010000228881836,6.190000057220459,6.21999979019165,6.380000114440918,6.039999961853027,6.329999923706055
663,MT,63.36000061035156,63.55505993699762,0.307858782776265,64.13999938964844,1.2310586675869464,65.91000366210938,4.024625989888644,1,True,62.7599983215332,64.47000122070312,61.68000030517578,64.13999938964844,65.66999816894531,67.0199966430664,65.33999633789062,65.91000366210938,64.73999786376953,65.8499984741211,63.75,63.84000015258789,60.689998626708984,61.16999816894531,59.400001525878906,59.81999969482422,54.41999816894531,56.15999984741211,54.33000183105469,55.95000076293945,57.27000045776367,59.34000015258789,57.029998779296875,59.310001373291016,58.13999938964844,59.4900016784668,57.599998474121094,57.959999084472656,53.939998626708984,54.84000015258789,52.79999923706055,53.279998779296875,51.119998931884766,52.59000015258789,50.72999954223633,52.290000915527344,52.349998474121094,53.63999938964844,51.779998779296875,53.220001220703125
674,NBIX,6.059999942779541,6.121286000160435,1.011321088441853,6.010000228881836,-0.8250777948814915,6.139999866485596,1.320130766690422,1,True,6.0,6.099999904632568,5.860000133514404,6.010000228881836,6.039999961853027,6.230000019073486,6.019999980926514,6.139999866485596,6.159999847412109,6.230000019073486,5.889999866485596,5.949999809265137,5.769999980926514,6.0,5.690000057220459,5.809999942779541,5.559999942779541,5.840000152587891,5.559999942779541,5.820000171661377,5.949999809265137,6.079999923706055,5.869999885559082,6.079999923706055,6.039999961853027,6.21999979019165,5.800000190734863,5.880000114440918,5.789999961853027,5.849999904632568,5.650000095367432,5.760000228881836,5.630000114440918,5.929999828338623,5.630000114440918,5.920000076293945,5.940000057220459,6.130000114440918,5.909999847412109,5.980000019073486
695,NNBR,7.710000038146973,7.813841493796326,1.3468411820437558,8.029999732971191,4.150449977184795,8.029999732971191,4.150449977184795,0,True,7.599999904632568,8.050000190734863,7.389999866485596,8.029999732971191,8.109999656677246,8.359999656677246,7.559999942779541,7.699999809265137,7.730000019073486,7.980000019073486,7.340000152587891,7.380000114440918,7.159999847412109,7.210000038146973,6.809999942779541,6.920000076293945,6.53000020980835,7.300000190734863,6.5,6.710000038146973,6.880000114440918,7.159999847412109,6.800000190734863,7.139999866485596,7.059999942779541,7.230000019073486,6.510000228881836,6.630000114440918,6.510000228881836,6.699999809265137,6.190000057220459,6.380000114440918,6.25,6.460000038146973,6.019999980926514,6.239999771118164,6.28000020980835,6.670000076293945,6.179999828338623,6.510000228881836
753,PAYX,26.469999313354492,26.566042220113225,0.3628368313189848,26.850000381469727,1.4355915299307107,26.979999542236328,1.9267103970967374,1,True,26.420000076293945,27.0,26.309999465942383,26.850000381469727,26.93000030517578,27.329999923706055,26.899999618530273,26.979999542236328,27.0,27.309999465942383,26.690000534057617,26.760000228881836,26.479999542236328,26.479999542236328,26.0,26.06999969482422,25.420000076293945,25.809999465942383,25.25,25.770000457763672,26.190000534057617,26.860000610351562,26.030000686645508,26.850000381469727,26.670000076293945,26.899999618530273,26.440000534057617,26.6299991607666,26.510000228881836,26.559999465942383,25.75,25.93000030517578,25.649999618530273,26.229999542236328,25.5,26.190000534057617,26.229999542236328,26.360000610351562,26.010000228881836,26.270000457763672
933,STNG,67.5,66.91604953175565,-0.8651118048064494,65.9000015258789,-2.3703681098090277,68.5999984741211,1.6296273690682872,1,True,67.0999984741211,68.0999984741211,64.5,65.9000015258789,66.19999694824219,69.0,64.69999694824219,68.5999984741211,68.19999694824219,69.5,65.80000305175781,66.69999694824219,65.9000015258789,73.30000305175781,59.79999923706055,62.400001525878906,59.79999923706055,62.5,59.0,60.099998474121094,60.599998474121094,63.70000076293945,59.5,62.099998474121094,62.0,63.0,59.20000076293945,59.400001525878906,59.20000076293945,59.20000076293945,57.400001525878906,58.70000076293945,58.0,60.5,58.0,59.79999923706055,60.099998474121094,61.0,59.0,59.70000076293945
875,SEE,17.420000076293945,17.303964163407834,-0.6661074189317564,18.200000762939453,4.477615862395855,18.420000076293945,5.740528103446181,1,True,17.399999618530273,18.31999969482422,17.15999984741211,18.200000762939453,18.1200008392334,18.6299991607666,18.1200008392334,18.420000076293945,18.31999969482422,18.450000762939453,17.959999084472656,18.229999542236328,17.780000686645508,17.920000076293945,17.700000762939453,17.75,17.110000610351562,17.700000762939453,17.110000610351562,17.59000015258789,17.90999984741211,18.190000534057617,17.780000686645508,18.170000076293945,18.030000686645508,18.18000030517578,17.950000762939453,18.010000228881836,17.780000686645508,17.829999923706055,17.309999465942383,17.450000762939453,17.31999969482422,17.56999969482422,17.06999969482422,17.520000457763672,17.520000457763672,18.0,17.450000762939453,17.899999618530273
889,SILC,13.779999732971191,13.682114191192724,-0.7103450194143224,14.199999809265137,3.047896113444891,15.649999618530273,13.57039130476006,5,True,13.899999618530273,14.75,13.649999618530273,14.199999809265137,14.899999618530273,15.119999885559082,14.600000381469727,14.880000114440918,15.180000305175781,15.699999809265137,15.029999732971191,15.210000038146973,15.359999656677246,15.600000381469727,14.510000228881836,15.100000381469727,14.75,15.210000038146973,14.75,14.880000114440918,15.270000457763672,15.8100004196167,15.020000457763672,15.649999618530273,15.619999885559082,15.979999542236328,15.3100004196167,15.449999809265137,15.289999961853027,15.779999732971191,15.050000190734863,15.199999809265137,14.930000305175781,15.210000038146973,14.65999984741211,14.949999809265137,15.149999618530273,15.300000190734863,14.680000305175781,15.180000305175781
