,symbol,price_init,pred_price,pred_pct,obs_price,obs_pct,highest_price,highest_pct,highest_pct_day,bool,Open0,High0,Low0,Close0,Open1,High1,Low1,Close1,Open2,High2,Low2,Close2,Open3,High3,Low3,Close3,Open4,High4,Low4,Close4,Open5,High5,Low5,Close5,Open6,High6,Low6,Close6,Open7,High7,Low7,Close7,Open8,High8,Low8,Close8,Open9,High9,Low9,Close9
32,AEHR,1.4800000190734863,1.4940807300647603,0.9513993790411408,1.3200000524520874,-10.810808416175734,1.3200000524520874,-10.810808416175734,0,False,1.5,1.5800000429153442,1.2699999809265137,1.3200000524520874,1.399999976158142,1.399999976158142,1.2999999523162842,1.309999942779541,1.3200000524520874,1.3200000524520874,1.25,1.25,1.2999999523162842,1.3799999952316284,1.159999966621399,1.2200000286102295,1.2000000476837158,1.2000000476837158,1.159999966621399,1.2000000476837158,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1200000047683716,1.149999976158142,1.0099999904632568,1.1100000143051147,1.100000023841858,1.1200000047683716,1.100000023841858,1.1200000047683716,1.1299999952316284,1.1299999952316284,1.0800000429153442,1.1100000143051147,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1299999952316284
191,CARZ,32.130001068115234,32.13166069510669,0.005165349941745022,32.130001068115234,0.0,32.130001068115234,0.0,0,False,31.729999542236328,32.189998626708984,31.450000762939453,32.130001068115234,31.559999465942383,31.559999465942383,31.06999969482422,31.219999313354492,31.149999618530273,31.149999618530273,30.110000610351562,30.75,30.43000030517578,30.760000228881836,30.229999542236328,30.68000030517578,30.239999771118164,30.600000381469727,29.81999969482422,30.09000015258789,29.56999969482422,29.600000381469727,29.139999389648438,29.459999084472656,28.979999542236328,29.1299991607666,28.649999618530273,29.079999923706055,29.56999969482422,30.489999771118164,29.1200008392334,29.219999313354492,28.479999542236328,29.520000457763672,28.479999542236328,28.6200008392334,28.6200008392334,28.6200008392334,28.6200008392334,28.6200008392334
118,BAC,14.140000343322754,14.098450658009162,-0.2938450092274119,13.960000038146973,-1.2729865686374024,13.960000038146973,-1.2729865686374024,0,False,14.050000190734863,14.09000015258789,13.800000190734863,13.960000038146973,13.739999771118164,13.75,13.130000114440918,13.229999542236328,13.279999732971191,13.289999961853027,12.520000457763672,13.029999732971191,12.890000343322754,13.59000015258789,12.890000343322754,13.25,13.319999694824219,13.390000343322754,12.890000343322754,12.949999809265137,12.670000076293945,12.699999809265137,12.130000114440918,12.270000457763672,11.989999771118164,12.430000305175781,11.960000038146973,12.199999809265137,12.420000076293945,12.539999961853027,11.90999984741211,11.979999542236328,11.460000038146973,11.550000190734863,10.989999771118164,11.15999984741211,11.479999542236328,12.029999732971191,11.399999618530273,11.949999809265137
214,CFA,33.847999572753906,33.837356795002016,-0.031442855962613155,33.959999084472656,0.3308896039129724,33.959999084472656,0.3308896039129724,0,True,33.83599853515625,33.959999084472656,33.68000030517578,33.959999084472656,33.86000061035156,33.86000061035156,33.255001068115234,33.29999923706055,32.79499816894531,33.46099853515625,32.79499816894531,33.46099853515625,33.5359992980957,33.540000915527344,33.459999084472656,33.529998779296875,33.13999938964844,33.249000549316406,33.07400131225586,33.07400131225586,33.290000915527344,33.290000915527344,32.12099838256836,32.31100082397461,32.470001220703125,32.77299880981445,32.400001525878906,32.77299880981445,32.900001525878906,32.96099853515625,32.625,32.625,32.22999954223633,32.279998779296875,32.02000045776367,32.25,32.63999938964844,32.6510009765625,32.4630012512207,32.6510009765625
218,CFO,33.810001373291016,33.809136945391465,-0.0025567224621062296,33.999000549316406,0.5590037514008942,33.999000549316406,0.5590037514008942,0,True,33.5,33.999000549316406,33.5,33.999000549316406,33.79999923706055,33.79999923706055,33.20800018310547,33.30500030517578,33.369998931884766,33.40999984741211,32.91999816894531,33.349998474121094,33.22999954223633,33.720001220703125,33.22999954223633,33.61000061035156,33.40999984741211,33.52000045776367,33.02000045776367,33.060001373291016,32.560001373291016,32.68000030517578,32.13999938964844,32.47999954223633,32.34000015258789,32.7859992980957,32.34000015258789,32.58599853515625,32.88999938964844,32.959999084472656,32.650001525878906,32.65999984741211,32.15999984741211,32.27000045776367,32.0,32.13999938964844,32.5,32.810001373291016,32.349998474121094,32.779998779296875
219,CG,13.680000305175781,13.68732937571947,0.053575075878580826,13.380000114440918,-2.1929838014795893,13.380000114440918,-2.1929838014795893,0,False,13.699999809265137,13.729999542236328,13.3100004196167,13.380000114440918,13.300000190734863,13.630000114440918,12.649999618530273,12.789999961853027,12.859999656677246,12.899999618530273,12.130000114440918,12.539999961853027,12.539999961853027,12.890000343322754,12.350000381469727,12.779999732971191,12.829999923706055,13.140000343322754,12.6899995803833,12.770000457763672,12.529999732971191,12.649999618530273,11.989999771118164,12.050000190734863,11.90999984741211,12.09000015258789,11.520000457763672,11.6899995803833,11.989999771118164,12.460000038146973,11.770000457763672,11.859999656677246,11.65999984741211,11.770000457763672,11.25,11.699999809265137,11.890000343322754,12.989999771118164,11.850000381469727,12.890000343322754
376,ESTE,12.270000457763672,12.958765356604513,5.613405649101129,12.529999732971191,2.1189834189697088,12.529999732971191,2.1189834189697088,0,True,12.199999809265137,12.789999961853027,11.979999542236328,12.529999732971191,12.3100004196167,12.5,12.100000381469727,12.279999732971191,12.59000015258789,12.59000015258789,12.16100025177002,12.380000114440918,12.399999618530273,12.399999618530273,12.059000015258789,12.071999549865723,12.229999542236328,12.380000114440918,11.75,11.75,12.069999694824219,12.210000038146973,11.925000190734863,12.079999923706055,11.904000282287598,12.0,11.789999961853027,11.789999961853027,11.789999961853027,11.979999542236328,11.755000114440918,11.979999542236328,11.640000343322754,11.670000076293945,11.387999534606934,11.399999618530273,11.510000228881836,11.600000381469727,11.510000228881836,11.600000381469727
435,GBCI,23.59000015258789,23.556249559778998,-0.14307160911651004,23.700000762939453,0.4663018636712264,23.719999313354492,0.5510774053655115,2,True,23.610000610351562,23.889999389648438,23.239999771118164,23.700000762939453,23.270000457763672,23.540000915527344,23.0,23.280000686645508,23.610000610351562,23.84000015258789,22.75,23.719999313354492,23.670000076293945,24.190000534057617,23.420000076293945,23.719999313354492,23.75,24.219999313354492,23.18000030517578,23.190000534057617,22.899999618530273,23.329999923706055,22.3700008392334,23.170000076293945,22.799999237060547,23.450000762939453,22.690000534057617,23.219999313354492,23.40999984741211,23.899999618530273,22.8799991607666,22.90999984741211,22.389999389648438,22.670000076293945,21.899999618530273,22.360000610351562,22.799999237060547,23.420000076293945,22.75,23.3799991607666
599,LNG,30.049999237060547,30.55484231529231,1.6800102863534845,29.280000686645508,-2.562391247802106,29.280000686645508,-2.562391247802106,0,False,29.329999923706055,29.940000534057617,29.049999237060547,29.280000686645508,28.5,29.0,26.950000762939453,27.149999618530273,27.68000030517578,28.600000381469727,26.270000457763672,28.459999084472656,28.43000030517578,28.709999084472656,26.209999084472656,27.559999465942383,27.329999923706055,27.360000610351562,23.979999542236328,25.030000686645508,24.040000915527344,24.1299991607666,22.799999237060547,23.649999618530273,23.350000381469727,24.889999389648438,23.139999389648438,24.459999084472656,24.110000610351562,25.75,23.739999771118164,24.969999313354492,24.31999969482422,25.299999237060547,23.81999969482422,24.75,25.540000915527344,26.299999237060547,24.489999771118164,26.049999237060547
717,NTAP,21.93000030517578,22.302186368536134,1.6971548480667915,21.860000610351562,-0.3191960503880972,22.639999389648438,3.2375698795822028,4,True,21.690000534057617,21.899999618530273,21.3799991607666,21.860000610351562,21.690000534057617,21.959999084472656,21.510000228881836,21.559999465942383,22.139999389648438,22.360000610351562,21.31999969482422,22.200000762939453,21.760000228881836,23.149999618530273,21.469999313354492,22.579999923706055,22.56999969482422,23.079999923706055,22.440000534057617,22.639999389648438,22.329999923706055,22.59000015258789,22.030000686645508,22.350000381469727,22.06999969482422,22.639999389648438,22.0,22.040000915527344,22.260000228881836,22.8700008392334,22.100000381469727,22.3799991607666,21.959999084472656,22.040000915527344,21.219999313354492,21.729999542236328,21.18000030517578,22.059999465942383,20.889999389648438,21.889999389648438
841,RDVY,19.40999984741211,19.426800016134514,0.08655419296484615,19.450000762939453,0.2060840589479808,19.450000762939453,0.2060840589479808,0,True,19.229999542236328,19.450000762939453,19.190000534057617,19.450000762939453,19.100000381469727,19.100000381469727,18.940000534057617,18.940000534057617,19.139999389648438,19.139999389648438,18.530000686645508,18.989999771118164,19.152000427246094,19.184999465942383,19.086999893188477,19.106000900268555,18.979999542236328,19.09000015258789,18.7450008392334,18.790000915527344,18.600000381469727,18.631999969482422,18.010000228881836,18.6200008392334,18.579999923706055,18.63800048828125,18.350000381469727,18.469999313354492,18.700000762939453,18.709999084472656,18.40999984741211,18.40999984741211,18.18000030517578,18.30699920654297,17.959999084472656,18.170000076293945,18.309999465942383,18.618999481201172,18.309999465942383,18.540000915527344
