,symbol,price_init,pred_price,pred_pct,obs_price,obs_pct,highest_price,highest_pct,highest_pct_day,bool,Open0,High0,Low0,Close0,Open1,High1,Low1,Close1,Open2,High2,Low2,Close2,Open3,High3,Low3,Close3,Open4,High4,Low4,Close4,Open5,High5,Low5,Close5,Open6,High6,Low6,Close6,Open7,High7,Low7,Close7,Open8,High8,Low8,Close8,Open9,High9,Low9,Close9
51,ALGN,273.6000061035156,275.4024070225862,0.6587722510461563,269.010009765625,-1.677630203032238,273.510009765625,-0.03289339761804508,1,False,280.8699951171875,281.5,266.6199951171875,269.010009765625,265.760009765625,275.75,265.760009765625,273.510009765625,275.4200134277344,277.7099914550781,272.32000732421875,273.1300048828125,268.7200012207031,273.9100036621094,262.1300048828125,262.54998779296875,257.3999938964844,259.3399963378906,251.6300048828125,257.05999755859375,246.88999938964844,251.97000122070312,242.6699981689453,244.00999450683594,245.02999877929688,245.6300048828125,235.5500030517578,238.0800018310547,240.99000549316406,249.52999877929688,237.1199951171875,243.77999877929688,235.58999633789062,239.22000122070312,228.35000610351562,229.82000732421875,230.9600067138672,240.32000732421875,230.83999633789062,234.47000122070312
100,ATRC,42.04999923706055,42.61473303905005,1.34300549877722,41.7599983215332,-0.6896573621617405,42.09000015258789,0.09512703032843138,1,True,42.61000061035156,42.810001373291016,41.33000183105469,41.7599983215332,41.45000076293945,42.75,41.189998626708984,42.09000015258789,41.97999954223633,43.029998779296875,41.88999938964844,42.09000015258789,41.540000915527344,41.540000915527344,39.150001525878906,39.20000076293945,38.29999923706055,39.459999084472656,38.209999084472656,38.86000061035156,37.400001525878906,39.029998779296875,36.34000015258789,36.779998779296875,36.880001068115234,36.880001068115234,35.0,35.15999984741211,35.79999923706055,36.619998931884766,35.0,35.900001525878906,35.0,35.29999923706055,32.84000015258789,35.099998474121094,35.970001220703125,37.29999923706055,35.650001525878906,36.22999954223633
158,BLNK,15.8100004196167,15.810733402529683,0.00463619793504437,16.309999465942383,3.1625492286850028,17.510000228881836,10.752686680234458,2,True,16.040000915527344,16.511999130249023,15.779999732971191,16.309999465942383,15.880000114440918,16.770000457763672,15.840999603271484,16.739999771118164,16.780000686645508,18.06999969482422,16.780000686645508,17.510000228881836,17.649999618530273,18.44700050354004,17.100000381469727,17.389999389648438,16.641000747680664,17.149999618530273,15.604999542236328,15.829999923706055,15.0,15.220000267028809,13.600000381469727,14.239999771118164,14.600000381469727,15.289999961853027,13.770000457763672,15.029999732971191,15.100000381469727,15.710000038146973,14.78600025177002,15.270000457763672,14.552000045776367,15.03499984741211,13.729999542236328,14.460000038146973,14.529999732971191,16.35099983215332,14.529999732971191,15.899999618530273
139,BGFV,12.199999809265137,12.306265869336832,0.8710332928939338,12.229999542236328,0.2458994544279295,12.229999542236328,0.2458994544279295,0,True,12.399999618530273,12.449999809265137,11.859999656677246,12.229999542236328,11.90999984741211,12.260000228881836,11.75,12.149999618530273,12.069999694824219,12.149999618530273,11.770000457763672,11.819999694824219,11.760000228881836,11.859999656677246,11.40999984741211,11.710000038146973,11.510000228881836,11.720000267028809,11.15999984741211,11.270000457763672,10.970000267028809,11.239999771118164,10.390000343322754,10.569999694824219,10.649999618530273,11.220000267028809,10.609999656677246,11.069999694824219,11.25,12.1899995803833,11.25,11.609999656677246,11.3100004196167,11.600000381469727,11.100000381469727,11.329999923706055,11.380000114440918,11.869999885559082,11.25,11.8100004196167
247,CMPR,42.72999954223633,43.76239246266305,2.416084557656635,42.56999969482422,-0.37444383132735126,42.56999969482422,-0.37444383132735126,0,False,43.540000915527344,43.79999923706055,41.75,42.56999969482422,42.099998474121094,43.189998626708984,41.959999084472656,42.560001373291016,42.119998931884766,42.709999084472656,41.63999938964844,41.720001220703125,41.220001220703125,41.86000061035156,40.56999969482422,40.79999923706055,40.13999938964844,40.439998626708984,38.58000183105469,38.709999084472656,36.779998779296875,38.529998779296875,36.779998779296875,37.439998626708984,37.560001373291016,37.75,36.11000061035156,36.91999816894531,37.47999954223633,40.400001525878906,36.959999084472656,40.04999923706055,38.93000030517578,39.279998779296875,37.880001068115234,38.939998626708984,38.959999084472656,40.52000045776367,38.83000183105469,39.68000030517578
550,ISEE,10.760000228881836,11.018344775374674,2.400971570608278,10.34000015258789,-3.9033463509283877,11.25,4.55390112170178,2,True,10.9399995803833,10.994999885559082,10.199999809265137,10.34000015258789,10.220000267028809,11.005000114440918,10.220000267028809,10.979999542236328,11.010000228881836,11.539999961853027,10.949999809265137,11.25,11.270000457763672,11.350000381469727,10.579999923706055,10.619999885559082,10.319999694824219,10.449999809265137,9.835000038146973,9.869999885559082,9.619999885559082,9.619999885559082,8.850000381469727,9.119999885559082,9.220000267028809,9.635000228881836,9.100000381469727,9.430000305175781,9.649999618530273,10.4399995803833,9.649999618530273,10.260000228881836,9.770000457763672,10.170000076293945,9.770000457763672,9.9399995803833,10.0,10.289999961853027,9.390000343322754,9.399999618530273
716,NSTG,15.619999885559082,15.739516524082617,0.7651513405837526,15.729999542236328,0.7042231593032365,16.209999084472656,3.7772036058658176,2,True,16.049999237060547,16.280000686645508,15.130000114440918,15.729999542236328,15.460000038146973,16.040000915527344,15.069999694824219,15.829999923706055,15.670000076293945,16.59000015258789,15.670000076293945,16.209999084472656,16.030000686645508,16.030000686645508,15.229999542236328,15.239999771118164,14.710000038146973,15.100000381469727,14.210000038146973,14.369999885559082,13.710000038146973,14.050000190734863,12.75,12.920000076293945,12.949999809265137,13.079999923706055,12.140000343322754,12.84000015258789,12.979999542236328,13.6899995803833,12.75,12.899999618530273,12.40999984741211,12.529999732971191,11.8100004196167,12.380000114440918,12.40999984741211,12.979999542236328,12.270000457763672,12.380000114440918
916,SNDL,3.7699999809265137,3.7844187797176545,0.38246150833129183,3.759999990463257,-0.2652517377678936,3.799999952316284,0.7957552133036808,1,True,3.819999933242798,3.890000104904175,3.75,3.759999990463257,3.7300000190734863,3.819999933242798,3.7100000381469727,3.799999952316284,3.7699999809265137,3.890000104904175,3.6700000762939453,3.6700000762939453,3.6700000762939453,3.690000057220459,3.4600000381469727,3.4700000286102295,3.4200000762939453,3.4700000286102295,3.25,3.2899999618530273,3.1500000953674316,3.1700000762939453,2.9600000381469727,3.0,3.0199999809265137,3.069999933242798,2.9200000762939453,2.940000057220459,2.950000047683716,3.059999942779541,2.9000000953674316,3.0299999713897705,2.940000057220459,3.0999999046325684,2.9100000858306885,2.940000057220459,2.930000066757202,3.25,2.930000066757202,3.130000114440918
838,RCL,56.33000183105469,56.17950478539663,-0.26717031913016054,56.79999923706055,0.83436426545037,56.79999923706055,0.83436426545037,0,True,57.0099983215332,57.470001220703125,55.900001525878906,56.79999923706055,55.7599983215332,57.189998626708984,55.43000030517578,56.7400016784668,55.75,56.459999084472656,53.779998779296875,53.83000183105469,53.70000076293945,53.72999954223633,49.349998474121094,49.369998931884766,48.04999923706055,49.470001220703125,45.619998931884766,45.75,44.16999816894531,44.220001220703125,40.91999816894531,41.29999923706055,41.88999938964844,42.16999816894531,39.0,39.4900016784668,39.91999816894531,40.40999984741211,38.79999923706055,39.689998626708984,38.36000061035156,38.52000045776367,34.84000015258789,35.15999984741211,35.5099983215332,37.459999084472656,34.099998474121094,37.29999923706055
1002,TUP,6.239999771118164,6.696913711937323,7.322339063760618,6.309999942779541,1.1217976639257699,6.690000057220459,7.211543311028969,7,True,6.25,6.320000171661377,5.980000019073486,6.309999942779541,6.099999904632568,6.489999771118164,6.019999980926514,6.449999809265137,6.449999809265137,6.449999809265137,6.079999923706055,6.130000114440918,6.059999942779541,6.139999866485596,5.989999771118164,6.039999961853027,5.940000057220459,6.260000228881836,5.900000095367432,6.199999809265137,5.949999809265137,6.010000228881836,5.539999961853027,5.610000133514404,5.670000076293945,5.829999923706055,5.559999942779541,5.809999942779541,6.309999942779541,6.860000133514404,6.199999809265137,6.690000057220459,6.389999866485596,6.489999771118164,6.119999885559082,6.389999866485596,6.429999828338623,6.659999847412109,6.130000114440918,6.630000114440918
